010813000036341100
130913405100001440
130913405100001441
130913405100001500
130913405300400010
130913405300410040
130913405300410050
130913405300420050
130913405300430040
130913405300450060
130913405300450070
130913405300460010
130913405300470040
130913405300470080
130913405300470090
130913405300470100
131012000026700000
131012281100010130
131012281100010220
131012281100010230
131012281100020090
131013458400000050
131013458400000080
131013458400000140
131013458400000170
131013458400000180
131013458400000190
131013458400000200
131013458500000420
131110000004910503
140813000037260300
140813000037290400
140813373000000010
140813373000000011
1409100252000B0030
140913000040790300
140913000040830000
141012000026880700
141012000026881001
141012000026960000
141012000027020000
141012000027240200
141012000027270200
141012000027270700
141012000027270800
141012000027270900
141012000027380200
141113000067050000
141113670600000230
141113670600000250
1411136778000D0370
1411136778000D0380
1411136778000D0390
141210000006010000
141210000009340200
141210000009550000
141210000009670000
141210000009670100
141210000009680000
141210000009690000
141210061400060010
141210061400070010
141210061400070041
141210061400090021
141210061400110030
141210061400130010
141210061400230010
141210061400230030
141210061400250080
141210061400260060
141210061400280050
141210061400300040
141210061400300060
141210061400330060
141210097300000000
141210C61400470101
150911000010370100
150913000040970000
150913409200000030
150913409200000280
150913409200000290
150913409200000390
151013000046071002
151013000046071003
151013460600000030
151013460600000080
151013460600000140
151013460700000020
151013460700000030
151013460700000060
151110000004960303
160911000010380000
160911000010380400
160913000040990000
160913000040990101
160913000041030200
160913000041030201
160913000041050200
160913410100000160
160913410100000210
160913410100010030
160913410100010040
160913411000050010
160913411000050150
160913411000050170
160913411000060320
160913411000070090
160913411000070150
160913411000080010
160913411000080150
160913411000080160
160913411000080250
160913411000080360
160913411000090220
160913411000090330
160913411000100050
160913411000100130
160913411000100250
160913411000100330
160913411000100380
160913411000110060
160913411000110120
160913411000110130
160913411000110150
160913411000110200
160913411000110220
160913411000110230
160913411000110290
160913411000110320
160913411000120120
160913411000120190
160913411000120330
160913411000120340
160913411000120350
160913411000130010
160913411000130060
160913411000130150
160913411000130160
160913411000130380
160913411000140030
160913411000140050
160913411000140160
160913411000140180
160913411000140270
160913411000140330
160913411000150160
160913411000160050
160913411000160080
160913411000160110
160913411000160130
160913411000160170
160913411000160210
160913411000160220
160913411000160270
160913411000160290
160913411000160360
160913411000160370
160913411000180050
160913411000180230
160913411000190080
160913411000200050
160913411000200090
160913411000200330
160913411000210010
160913411000210140
160913411000210160
160913411000210270
160913411000220010
160913411000220130
160913411000230050
160913411000230060
160913411000230090
160913411000230110
160913411000230120
160913411000230150
160913411000230180
160913411000230220
160913411000230400
160913411000240010
160913411000240060
160913411000240070
160913411000240080
160913411000240110
160913411000240120
161012000027900200
161012000027940801
161012000027940802
161013000046180301
161013000046180800
161013000046181000
161013000046181900
161013000046230100
161013000046230300
161013000046230500
161013000046230501
161312000029260200
161312000029270200
161312292600000450
161312292600000460
161312292700000220
161312292700000230
161312292700000320
161312292700000640
161312292700000780
161312292700000790
161312292700000820
161312292700000990
161312292700001080
161312292700001140
161312292700001190
161312292700001200
161312292700001380
161312292700001470
161312292700001500
161312292700001530
1708146876000310C0
1708146876000311C0
1708146876000312C0
1708146876000313C0
1708146876000314C0
1708146876000402D0
170814687700000230
170814687700000240
170814687700000250
170814687800000000
170814688800030060
170814688800030110
170913000043090300
170913000043090301
170913000043110900
170913430900000010
171012000028000201
171013000046390000
180914691400000010
180914691400000080
180914691400000100
180914691400000400
181013000046540200
181013000046620000
181013465500000010
181013465500000020
181013465600000010
181111000011760100
190814000068910400
190814000068930000
190814688500000010
190814688800010200
190814688800010210
190814688800010310
190814688800010820
1908146888000200I0
190910000002670000
191013000046700102
191013000046710000
191013000046790201
191013000046810000
191013000046890101
191013000046910000
191013000046930000
191013000046930200
191013000046940100
191013000046941001
191013000046960000
191014000069430000
191111000012020000
191312000033970000
191312000033990000
191312000034080000
191312293000000410
191312294200000060
191312294200000070
191312294200000290
191312294200000320
191312294200000340
1913122952000C0130
1913122952000F0010
1913122952000H0120
191312299400000070
191312299400000110
191312299400000500
191312299400000770
191312299400011190
191312299400022240
191312299400022270
191312299400022810
191312299400023160
191312299400023190
191312299400033470
191312299400033500
191312299400033910
191312299400034180
191312299400034270
191312299400034520
191312299400034920
191312326600000080
1913123285000K0010
191312340800000010
200814688800010130
200913000043180100
200913431700000030
200913431700000190
200913431700000320
200913431800000180
200913431800000190
200913431800000270
201013000047080100
201013000047110000
201013000047450100
201013471700000280
201013471700000330
201013471700000350
201013471700000360
201013471700000380
210913431800000020
210913431900000040
210913431900000240
210913431900000440
210913432000000030
210913432100000180
210913432100000190
210913432200000011
210913432300000030
210913432300000100
210913432300000130
210913432300000220
210913432300000230
211013000047560100
211013000047571300
211013000047710000
211013000047710200
211110000005050000
211312342800010050
211312346100000050
211312347100000050
211312347100000161
211312347100000162
211312347100000240
211312347100000420
211312347100001110
220913000043240200
220913000043240300
220913000043390000
220913000043510102
220913432700000180
220913435000000090
220913435600000080
220913435600000150
220913435600000160
220913435600000260
220913435700000270
220913435700000410
221013000047860000
221013000047880200
221013000047920000
221013000047940000
221013000048040000
221013000048050200
221013000048050400
230913000043600200
230913000043610000
230913436800000010
230913436800000590
230913436800010020
230913436800010030
230913436800010100
230913436800010120
230913436800010350
230913436800010520
230913436800010700
231013000048090100
231013481000000100
231013482700020010
231013482700020011
231013482700090030
231013482700100010
231013482700100012
231013482700130010
231013482700130020
231013482700130030
231013482700130031
231013482700130040
231013482700140000
231013482700140040
2311136778000D0280
2311136778000D0320
240813000037720000
240813000037840100
240813000037850100
240813378600000130
240913000043920300
240913000044040000
240913000044110000
240913000044140102
240913405300060080
240913405300080040
240913405300080080
240913405300110060
240913405300120050
240913405300120060
240913405300120070
240913405300130030
240913405300130040
240913405300130050
240913405300130060
240913405300130070
240913405300130080
240913405300140040
240913405300150030
240913405300150040
240913405300150070
240913405300180030
240913405300210010
240913405300210030
240913405300240020
240913405300240050
240913405300240060
240913405300250010
240913405300260030
240913405300260080
240913405300290040
240913405300290050
240913405300300060
240913405300310080
240913405300330010
240913405300330070
240913405300330090
240913405300350010
240913405300370040
240913405300370060
240913405300370090
240913405300380070
240913405300380080
240913405300390100
240913439000000430
240913439000000620
240913439100000050
240913439100000080
240913439100000120
240913439100000390
240913442300000070
240913459200000010
241009000001490901
241009000001491500
241009000001491501
241009000001820000
241009000001820100
241012281100020280
241012281100020320
241012281100020470
241012281100020620
241012281100020650
241012281100020670
241012281100020730
241012281100020760
241012281100021160
241012281100021170
241012281100021180
241013000048781500
241013482700160060
241013487800000140
241013488000000061
250813000037880205
250813000038010100
250813378600000150
250813378600000270
250909000000330300
250909004100000260
250909004100000380
250909004100000570
250913000044220600
250913000044230200
250913000044230201
250913000044230204
250913000044230205
250913442000000080
250913442000000170
250913442000000180
250913442000000230
250913442000000240
250913442000000250
250913442100000010
250913442200000140
250913442300000380
250913442300000490
250913442300000500
250913442300000570
250913442300000580
250913442300000600
250913442300000610
250913442700000080
250913442700000180
250913442700000210
250913442700000440
250913442700000450
251013000049080800
361013000056480101
251013000049130000
251013000049160601
251013000049430100
251013000049450000
251013000049670100
251013000049680000
251013000049680100
251013000055410100
251013495000000010
251013495000000020
251013497000A10170
251013497000A20011
251013497000A30170
251013497000A30190
251013497000A30210
251013497000A50120
251013497000A50150
251013497000A60070
251013497000A60100
251013497000A60110
251013497000A60120
251013497000B10190
251013497000B10230
251013497000B10240
251013497000B10300
251013497000B20080
251013497000B20180
251013497000B20230
251013497000B20240
251013497000B20290
251013497000B30020
251013497000B30080
251013497000B30170
251013497000B30220
251013497000B30270
251013497000B40010
251013497000B40040
251013497000B40140
251013497000B40150
251013497000B40180
251013497000B40220
251013497000B40280
251013497000B50050
251013497000B50060
251013497000B50180
251013497000B50190
251013497000B50200
251013497000B50210
251013497000B60020
251013497000B60030
251013497000B60080
251013497000B60100
251013497000B60110
251013497000B60120
251013497000B60140
251013497000C10010
251013497000C10270
251013497000C20030
251013497000C20060
251013497000C20070
251013497000C20080
251013497000C20090
251013497000C20110
251013497000C20130
251013497000C20140
251013497000C20150
251013497000C20170
251013497000C20240
251013497000C20280
251013497000C20300
251013497000C30070
251013497000C30110
251013497000C30160
251013497000C30240
251013497000C30320
251013497000C40030
251013497000C40050
251013497000C40120
251013497000C40140
251013497000C40160
251013497000C40180
251013497000C40190
251013497000C40230
251013497000C40300
251013497000C40310
251013497000C50110
251013497000C50160
251013497000C50170
251013497000C50220
251013497000C50250
251013497000C50260
251013497000C50280
251013497000C50300
251013497000C50310
251013497000C50320
251013497000C60180
251013497000C60210
251013497000C60320
251013497000D10010
251013497000D10020
251013497000D10040
251013497000D10080
251013497000D10100
251013497000D10110
251013497000D10150
251013497000D10170
251013497000D10210
251013497000D10230
251013497000D10270
251013497000D10280
251013497000D20090
251013497000D20160
251013497000D20310
251013497000D20320
251013497000D30010
251013497000D30070
251013497000D30170
251013497000D30180
251013497000D30190
251013497000D30240
251013497000D30250
251013497000D30260
251013497000D30280
251013497000D30290
251013497000D30300
251013497000D30310
251013497000D40020
251013497000D40070
251013497000D40080
251013497000D50020
251013497000D50050
251013497000D50070
251013497000D50080
251013497000D50150
251013497000D50180
251013497000D50230
251013497000D50250
251013497000D50290
251013497000D60040
251013497000D60050
251013497000D60140
251013497000D60170
251013497000D60230
251013497000D60250
251013497000E10010
251013497000E10030
251013497000E10040
251013497000E10210
251013497000E10220
251013497000E10230
251013497000E20020
251013497000E20030
251013497000E20050
251013497000E20060
251013497000E20080
251013497000E20090
251013497000E20110
251013497000E20180
251013497000E20190
251013497000E30060
251013497000E30080
251013497000E30110
251013497000E30120
251013497000E30130
251013497000E30180
251013497000E30190
251013497000E30210
251013497000E30220
251013497000E30240
251013497000E30270
251013497000E30290
251013497000E30300
251013497000E30320
251013497000E40030
251013497000E40130
251013497000E50010
251013497000E50080
251013497000E60020
251013497000E60040
251013497000E60050
251013497000E60090
251013497000E60250
251110000005111101
260909004500000620
260909004500000990
260909004500001520
260909004500001531
260912000013600701
260913000044280201
260913446200000290
260913446200000340
260913446200000370
260913446400000060
260913446400000180
260913446800000190
260913446800000200
260913446800000450
261013000055410000
261013000055450300
261013000055450600
261013000055460000
261013000055520000
261013000055560000
261013000055610000
261111000012150200
261113675000000080
270912136200000090
270912136200000480
270912136200000550
270913435700000470
270913435700010370
270913446800000300
270913447100000340
270913447100000361
270913447100000490
270913449500000000
271013556600000000
271013556600000030
271013556800000230
271013556800000330
271013556800000340
271013556800000350
271013556800000351
271013556800000740
271013556800000750
271013556800000790
271013556800000850
271013556800000910
271013556800000920
280813000038070302
280913447200000050
280913447200000150
280913447200000250
280913447300000050
280913447300000170
280913447300000380
280913447300000410
280913447400000130
280913447400000330
280913447400000380
280913447400000450
280913447500000230
281013556900000050
281013557100000030
281013557100010001
281013557100010030
281013557100010060
281013557100010160
290910000002900400
290910000002920600
290910000002921300
290913448900000110
290913448900000410
290913448900000450
291013557700000030
291013557900000170
300814688900000430
300814688900000440
300814688900000480
300910000003110000
300910000003160000
300910000003560000
300910030500000090
300910030900000050
300910030900000520
300910030900000840
300910030900001240
300910033400000240
300913000044760400
300913000044790201
301013000055810000
301013000055810900
301013000055811300
301013000055820000
301013000055850000
301013000055860200
301013000055900000
301013558300000190
301013558300000230
301013558300000280
30101355830000031A
301013558300000340
301013558300000350
301014000070060100
301014000070200101
301014697000000010
301014697000000220
301014697000020100
301014698000000020
301014698000001180
301014701900000050
301312000034790000
301312000035580001
301312000036200000
301312299400035550
3013123285000F0040
3013123500000D0110
3013123500000E0040
301312359600010140
301312359600020190
301312361000000081
301312361000000230
301312C285000E0201
310910000003970100
310910000003980600
310910000004010000
310910037600000010
310910037600000020
310913448200000031
310913448200000100
310913448200000190
311013559100000030
311013559100000040
311013559100000050
311013559100000110
311014566500030210
311014566500040120
311014566500040140
311014566500160050
311014566500160070
311014566500160090
311014566500160110
311014566500160200
311014566500160210
311014566500160230
311014566500160240
311014566500160280
311014566500160350
311014566500170120
311014566500170150
311014566500170330
311014566500170360
311014566500170390
311014566500180080
311014566500180170
311014566500180190
311014566500180200
311014566500180210
311014566500180290
311014566500180330
311014566500180380
311014566500190150
311014566500190200
311014566500190250
311014566500190280
311014566500200060
311014566500200080
311014566500200090
311014566500200100
311014566500200140
311014566500200340
311014566500200350
311014566500200360
311014566500200370
311014566500210010
311014566500210030
311014566500210070
311014566500210080
311014566500210110
311014566500310010
311014566500310050
311014566500310060
311014566500310070
311014566500310080
311014566500320050
311014566500320060
311014566500330070
311014566500330080
311014566500330100
311014566500330130
311014566500340190
311014566500350010
311014566500350030
311014566500350060
311014566500350150
311014566500350180
311014566500350190
311014566500360010
311014566500360090
311014566500370090
311014566500370100
311014704800000021
311014704800000111
320913448900000100
320913448900000240
320913448900000260
320913448900000280
320913449200020350
320913449200020370
320913449200020460
320913449200020890
330812000013280100
330812000013280300
330813385600000560
330912000013740303
330912000013940000
330912000013990300
330912137200000020
330912137200000030
330912137200000031
330912137200000040
330912137200000060
330912137200000061
330912137200000070
330912137200000181
330912137300000150
330912137400000020
330912137400000030
330913000044930100
330913449200000060
330913449200000140
330913449200000390
330913449200000680
340912136200000210
340912136200000250
340912136200000260
340913000044950400
340913000044951000
340913000044951500
340913000044951700
340913449000000090
340913449000010040
340913449500000080
340913449500000180
34091344960000006A
340913449600000300
340913449600000310
340913449600000320
340913449600000390
340913449600000410
340913449700000240
340913449700000450
341013560000000060
341013560000000082
341013560000000141
341013560000000271
341113000067700400
341113000067730000
350813390900000030
350813391100000010
350813391100000020
3509134498000A0090
3509134498000A0130
3509134498000A0230
3509134498000B0270
3509134498000C0060
3509134498000D0100
3509134498000E0100
3509134498000E0190
351013000056050000
351013000056070100
351013000056180200
351013000056220800
351113000067740000
351113000067750100
3511136778000A0310
3511136778000B0220
3511136778000B0240
3511136778000B0260
3511136778000B0300
3511136778000B0350
360813000039140400
360813000039140600
360911000010600200
360911000010770000
360911108600000300
360911108600000510
360911108600000640
360911108600000650
360913000045000100
360913442400000350
360913450000000010
360913450200000330
360913450200000370
360913450200000530
360913450200000660
360913450500000050
360913450500000120
360913450500000190
360913450500000210
360913450500000390
360913450600000040
360913450600000070
360913450600000080
360913451000000240
361013000056480000
361013000056480200
361013000056484100
361013000056487600
361013000056487700
361013000056500100
361013000056560200
361013566500010090
361013566500010110
361013566500010200
361013566500020170
361013566500030040
361013566500030080
361013566500030090
361013566500060310
361013566500070010
361013566500070110
361013566500070300
361013566500070350
361013566500070370
361013566500080010
361013566500080040
361013566500080050
361013566500080080
361013566500080220
361013566500080270
361013566500080300
361013566500080330
361013566500080360
361013566500080390
361013566500090020
361013566500090060
361013566500090110
361013566500090180
361013566500090230
361013566500090250
361013566500090370
361013566500090420
361013566500100060
361013566500100070
361013566500100080
361013566500100270
361013566500100280
361013566500100290
361013566500100360
361013566500100370
361013566500100380
361013566500100390
361013566500110140
361013566500110150
361013566500110160
361013566500110230
361013566500110260
361013566500110290
361013566500110370
361013566500120090
361013566500120100
361013566500120180
361013566500120190
361013566500120230
361013566500120260
361013566500120280
361013566500120290
361013566500120310
361013566500120320
361013566500130030
361013566500130040
361013566500130070
361013566500130190
361013566500130250
361013566500130330
361013566500130340
361013566500130360
361013566500130380
361013566500130390
361013566500140030
361013566500140040
361013566500140180
361013566500140340
361013566500150080
361013566500150100
361013566500150140
361013566500150230
361013566500150250
361013566500150300
361013566500150350
361013566500220150
361013566500220160
361013566500220170
361013566500220320
361013566500220330
361013566500220360
361013566500220380
361013566500230050
361013566500230070
361013566500230080
361013566500230320
361013566500240050
361013566500240230
361013566500240240
361013566500240250
361013566500250140
361013566500260070
361013566500260090
361013566500260120
361013566500260150
361013566500260210
361013566500260270
361013566500260280
361013566500260320
361013566500270080
361013566500270110
361013566500270170
361013566500270180
361013566500270200
361013566500270210
361013566500270280
361013566500270300
361013566500270380
361013566500270420
361013566500280140
361013566500290130
361013566500300070
011013451200000970
011013451300000010
011013451300000770
011013451300000830
011013451300000840
011113664300000061
0111136778000E0230
0111136778000E0231
0111136778160E0140
0111136778160E0190
020913394900020070
020913394900020120
020913394900030030
020913394900030340
021012000014260000
021013450900000160
021013450900000360
021013450900000460
0210134513000B0020
0210134513000C0100
0210134513000C0250
0210134513000D0050
0210134513000D0140
0210134513000D0150
0210134513000D0290
0210134513000E0080
0210134513000E0120
0210134513000F0060
0210134513000G0070
021213000067770000
030814000068270400
030913000039600000
030913394900020260
0310121438000D0140
0310121438000J0120
0310121438000K0060
031012144800030020
031013451100000100
031013451100000210
031013451100000240
031013451500000440
040814682800000040
040814682800000060
040814682800000100
040814682800000120
040814682800000140
040814682800000150
041012000014720001
041012000014770000
041012000015150000
041012000015200000
041012000016070400
041012000016150000
041012000016710000
041012000016730100
041012000016790000
041012000017020000
041012000017300000
041012000017350100
041012000018030100
041012000018030200
041012000018330000
041012000018480000
041012148000000030
041012148000000290
041012148000000600
041012148000000690
041012163100000100
041012179000010010
041012192900040030
041012192900060010
041012192900060110
0410121983000I0010
0410121983000K0010
041012201700020070
041013451700000080
041013451900000450
041013452100000100
041013452100000110
041013452100000150
050910024400010110
050910024400020040
050910024400030160
050910024400030170
050910024400040150
050910024400040490
050910024400040810
050910024400041040
051012000020370020
051012000020390301
051012000020390303
051013451900000280
051013451900000300
051013452200030030
051013452300000020
061013452500000140
061013452500000270
061014693000000060
061114706800000110
061114706800000320
061114706800000340
061114706800000380
070814685000000020
070814685000000090
070814685000000150
071010000004300200
071010000004300210
080814000068550000
08081468760000000C
081110000004820700
090814686100000150
091012000022900000
091012000024330000
091012000024330001
091012000024350200
091012000024380000
091012000024410000
091012210800010000
091012210800160021
091012214400110040
091012214400130020
091012214400160000
091012214400180020
091012223900180010
091012236200080050
091012236200080090
091012236200120090
091012236200150071
0910122487000M0010
091013000045420100
091013000045440000
091013453600000050
091013453600000060
091013453600000330
100813000036640100
100913000039830000
100913000039870000
100913000039880000
100913000039970200
100913000039970301
100913000039970401
100913000039990000
101012000026110100
101012000026190003
101012000026190300
101012000026390100
1010134544000A0180
1010134544000B0090
1010134546000B0010
1010134546000B0250
1010134546000C0150
1010134546000C0210
1010134546000D0080
101013454700000250
110813000036760000
110813000036770000
110913400300000050
111013454800000150
111013454800000220
111013454800000300
111013454800000410
111013454900000040
111013454900000100
111013454900000340
111013455000000380
111013455400000180
111013455400000300
111013456200000180
111113667400020730
111113667400020870
111210C52900E10203
111210C52900F10203
120913400600000030
120913403000020050
120913403000040090
120913403000070090
120913403000080250
120913403000170050
120913403000250050
120913403000280250
120913403000400210
121009000001330000
130813372000000160
130913000040590900
130913000040620400
130913405100000031
130913405100000620
130913405100000760
130913405100001600
130913405300410030
130913405300420020
130913405300420040
130913405300430010
131013458500000030
131110000004910700
140813000037230000
140911000010360102
140913000040760101
141012000026920100
141012000027110000
141012000027380000
141012000027380100
141012000027380300
141013000045930000
141210000009630200
141210061400020080
141210061400080030
141210061400120052
141210061400370080
141210061400460080
141210061400580010
141210091300000010
141210097300000090
141210C61400470106
150813000037410200
150913000040870000
150913409000000080
151013460700000040
151013460700000130
151013460700000140
160911000010380300
160913000041010800
160913410100000190
160913411000080140
160913411000090150
160913411000100110
160913411000120170
160913411000130040
160913411000130170
160913411000150190
160913411000230270
161012000027900000
161013000046180400
161312292600000040
161312292700000470
161312292700000800
161312292700001040
161312292700001360
170814687800000050
170913430900000020
181013000046430200
181013000046460101
190814688800010290
1908146888000200N0
191013000046750100
191312000034020000
191312299400000240
191312299400011110
191312299400011280
191312299400011290
191312299400021480
191312299400021850
191312299400023050
191312299400033530
191312299400034640
191312299400034710
191312326600000210
1913123285000F0130
200913431700000100
200913431800000400
201013000047510100
210913431900000070
210913431900000130
210913431900000280
210913432100000310
210913432200000020
210913432200000120
211012000028070102
211013000047730400
211013477700000160
211312342800010120
211312346100000040
220913000043240000
220913432700000130
220913435000000010
220913435000000140
220913435600000240
220913435700000320
221013000047780000
230913436800000160
230913436800000400
230913436800010290
230913436800010300
230913436800010420
230913436800010530
231013481800010010
231013482700010110
240813000037710000
240813378600000650
240913000044070400
240913000044070401
240913000044170800
240913000044180200
240913405300080070
240913405300090100
240913405300110070
240913405300120010
240913405300120080
240913405300200010
240913405300200090
240913405300220100
240913405300230090
240913405300250030
240913405300290100
240913405300300050
240913405300310070
240913405300330050
240913405300360030
240913405300370030
240913439000000600
240913439000000610
240913439000000710
241009000001491000
241009000001492100
241012281100020310
241012281100020350
241012281100020460
241012281100020930
241013000048782702
241013000048783000
241013482700160010
241013487800000020
250813000037920100
250813378600000151
250909424200000R80
250909424200000R91
250913442100000110
250913442300000220
250913442300000330
250913442300000410
250913442300010010
250913442400000560
250913442700000160
250913442700000170
250913442700000370
251013000049240000
251013000049660100
251013495000000060
251013497000A10270
251013497000A40240
251013497000A60170
251013497000C20100
251013497000C40280
251013497000D50110
251013497000E20100
251013497000E30070
251110000005110300
251110000005120200
260909004500000191
260909004500001210
260909C0452002002D
260913000044660400
260913446200000160
260913446400000040
261013000055570000
2611136778000D0040
270912000013620100
270912000013620102
